,word,sentiment
19284,shimmeringly,positive
19285,shimmy,negative
19286,shine,positive
19287,shiny,positive
19288,shipwreck,negative
19289,shirk,negative
19290,shirker,negative
19291,shit,negative
19292,shiver,negative
19293,shock,negative
19294,shocked,negative
19295,shocking,negative
19296,shockingly,negative
19297,shoddy,negative
19298,short-lived,negative
19299,shortage,negative
19300,shortchange,negative
19301,shortcoming,negative
19302,shortcomings,negative
19303,shortness,negative
19304,shortsighted,negative
19305,shortsightedness,negative
19306,showdown,negative
19307,shrew,negative
19308,shriek,negative
19309,shrill,negative
19310,shrilly,negative
19311,shrivel,negative
19312,shroud,negative
19313,shrouded,negative
19314,shrug,negative
19315,shun,negative
19316,shunned,negative
19317,sick,negative
19318,sicken,negative
19319,sickening,negative
19320,sickeningly,negative
19321,sickly,negative
19322,sickness,negative
19323,sidetrack,negative
19324,sidetracked,negative
19325,siege,negative
19326,significant,positive
19327,silent,positive
19328,sillily,negative
19329,silly,negative
19330,simpler,positive
19331,simplest,positive
19332,simplified,positive
19333,simplifies,positive
19334,simplify,positive
19335,simplifying,positive
19336,simplistic,negative
19337,simplistically,negative
19338,sin,negative
19339,sincere,positive
19340,sincerely,positive
19341,sincerity,positive
19342,sinful,negative
19343,sinfully,negative
19344,sinister,negative
19345,sinisterly,negative
19346,sink,negative
19347,sinking,negative
19348,skeletons,negative
19349,skeptic,negative
19350,skeptical,negative
19351,skeptically,negative
19352,skepticism,negative
19353,sketchy,negative
19354,skill,positive
19355,skilled,positive
19356,skillful,positive
19357,skillfully,positive
19358,skimpy,negative
19359,skinny,negative
19360,skittish,negative
19361,skittishly,negative
19362,skulk,negative
19363,slack,negative
19364,slammin,positive
19365,slander,negative
19366,slanderer,negative
19367,slanderous,negative
19368,slanderously,negative
19369,slanders,negative
19370,slap,negative
19371,slashing,negative
19372,slaughter,negative
19373,slaughtered,negative
19374,slave,negative
19375,slaves,negative
19376,sleazy,negative
19377,sleek,positive
19378,slick,positive
19379,slime,negative
19380,slog,negative
19381,slogged,negative
19382,slogging,negative
19383,slogs,negative
19384,sloooooooooooooow,negative
19385,sloooow,negative
19386,slooow,negative
19387,sloow,negative
19388,sloppily,negative
19389,sloppy,negative
19390,sloth,negative
19391,slothful,negative
19392,slow,negative
19393,slow-moving,negative
19394,slowed,negative
19395,slower,negative
19396,slowest,negative
19397,slowly,negative
19398,sloww,negative
19399,slowww,negative
19400,slowwww,negative
19401,slug,negative
19402,sluggish,negative
19403,slump,negative
19404,slumping,negative
19405,slumpping,negative
19406,slur,negative
19407,slut,negative
19408,sluts,negative
19409,sly,negative
19410,smack,negative
19411,smallish,negative
19412,smart,positive
19413,smarter,positive
19414,smartest,positive
19415,smartly,positive
19416,smash,negative
19417,smear,negative
19418,smell,negative
19419,smelled,negative
19420,smelling,negative
19421,smells,negative
19422,smelly,negative
19423,smelt,negative
19424,smile,positive
19425,smiles,positive
19426,smiling,positive
19427,smilingly,positive
19428,smitten,positive
19429,smoke,negative
19430,smokescreen,negative
19431,smolder,negative
19432,smoldering,negative
19433,smooth,positive
19434,smoother,positive
19435,smoothes,positive
19436,smoothest,positive
19437,smoothly,positive
19438,smother,negative
19439,smoulder,negative
19440,smouldering,negative
19441,smudge,negative
19442,smudged,negative
19443,smudges,negative
19444,smudging,negative
19445,smug,negative
19446,smugly,negative
19447,smut,negative
19448,smuttier,negative
19449,smuttiest,negative
19450,smutty,negative
19451,snag,negative
19452,snagged,negative
19453,snagging,negative
19454,snags,negative
19455,snappish,negative
19456,snappishly,negative
19457,snappy,positive
19458,snare,negative
19459,snarky,negative
19460,snarl,negative
19461,snazzy,positive
19462,sneak,negative
19463,sneakily,negative
19464,sneaky,negative
19465,sneer,negative
19466,sneering,negative
19467,sneeringly,negative
19468,snob,negative
19469,snobbish,negative
19470,snobby,negative
19471,snobish,negative
19472,snobs,negative
19473,snub,negative
19474,so-cal,negative
19475,soapy,negative
19476,sob,negative
19477,sober,negative
19478,sobering,negative
19479,sociable,positive
19480,soft,positive
19481,softer,positive
19482,solace,positive
19483,solemn,negative
19484,solicitous,positive
19485,solicitously,positive
19486,solicitude,negative
19487,solid,positive
19488,solidarity,positive
19489,somber,negative
19490,soothe,positive
19491,soothingly,positive
19492,sophisticated,positive
19493,sore,negative
19494,sorely,negative
19495,soreness,negative
19496,sorrow,negative
19497,sorrowful,negative
19498,sorrowfully,negative
19499,sorry,negative
19500,soulful,positive
19501,soundly,positive
19502,soundness,positive
19503,sour,negative
19504,sourly,negative
19505,spacious,positive
19506,spade,negative
19507,spank,negative
19508,sparkle,positive
19509,sparkling,positive
19510,spectacular,positive
19511,spectacularly,positive
19512,speedily,positive
19513,speedy,positive
19514,spellbind,positive
19515,spellbinding,positive
19516,spellbindingly,positive
19517,spellbound,positive
19518,spendy,negative
19519,spew,negative
19520,spewed,negative
19521,spewing,negative
19522,spews,negative
19523,spilling,negative
19524,spinster,negative
19525,spirited,positive
19526,spiritless,negative
19527,spiritual,positive
19528,spite,negative
19529,spiteful,negative
19530,spitefully,negative
19531,spitefulness,negative
19532,splatter,negative
19533,splendid,positive
19534,splendidly,positive
19535,splendor,positive
19536,split,negative
19537,splitting,negative
19538,spoil,negative
19539,spoilage,negative
19540,spoilages,negative
19541,spoiled,negative
19542,spoilled,negative
19543,spoils,negative
19544,spontaneous,positive
19545,spook,negative
19546,spookier,negative
19547,spookiest,negative
19548,spookily,negative
19549,spooky,negative
19550,spoon-fed,negative
19551,spoon-feed,negative
19552,spoonfed,negative
19553,sporadic,negative
19554,sporty,positive
19555,spotless,positive
19556,spotty,negative
19557,sprightly,positive
19558,spurious,negative
19559,spurn,negative
19560,sputter,negative
19561,squabble,negative
19562,squabbling,negative
19563,squander,negative
19564,squash,negative
19565,squeak,negative
19566,squeaks,negative
19567,squeaky,negative
19568,squeal,negative
19569,squealing,negative
19570,squeals,negative
19571,squirm,negative
19572,stab,negative
19573,stability,positive
19574,stabilize,positive
19575,stable,positive
19576,stagnant,negative
19577,stagnate,negative
19578,stagnation,negative
19579,staid,negative
19580,stain,negative
19581,stainless,positive
19582,stains,negative
19583,stale,negative
19584,stalemate,negative
19585,stall,negative
19586,stalls,negative
19587,stammer,negative
19588,stampede,negative
19589,standout,positive
19590,standstill,negative
19591,stark,negative
19592,starkly,negative
19593,startle,negative
19594,startling,negative
19595,startlingly,negative
19596,starvation,negative
19597,starve,negative
19598,state-of-the-art,positive
19599,stately,positive
19600,static,negative
19601,statuesque,positive
19602,staunch,positive
19603,staunchly,positive
19604,staunchness,positive
19605,steadfast,positive
19606,steadfastly,positive
19607,steadfastness,positive
19608,steadiest,positive
19609,steadiness,positive
19610,steady,positive
19611,steal,negative
19612,stealing,negative
19613,steals,negative
19614,steep,negative
19615,steeply,negative
19616,stellar,positive
19617,stellarly,positive
19618,stench,negative
19619,stereotype,negative
19620,stereotypical,negative
19621,stereotypically,negative
19622,stern,negative
19623,stew,negative
19624,sticky,negative
19625,stiff,negative
19626,stiffness,negative
19627,stifle,negative
19628,stifling,negative
19629,stiflingly,negative
19630,stigma,negative
19631,stigmatize,negative
19632,stimulate,positive
19633,stimulates,positive
19634,stimulating,positive
19635,stimulative,positive
19636,sting,negative
19637,stinging,negative
19638,stingingly,negative
19639,stingy,negative
19640,stink,negative
19641,stinks,negative
19642,stirringly,positive
19643,stodgy,negative
19644,stole,negative
19645,stolen,negative
19646,stooge,negative
19647,stooges,negative
19648,stormy,negative
19649,straggle,negative
19650,straggler,negative
19651,straighten,positive
19652,straightforward,positive
19653,strain,negative
19654,strained,negative
19655,straining,negative
19656,strange,negative
19657,strangely,negative
19658,stranger,negative
19659,strangest,negative
19660,strangle,negative
19661,streaky,negative
19662,streamlined,positive
19663,strenuous,negative
19664,stress,negative
19665,stresses,negative
19666,stressful,negative
19667,stressfully,negative
19668,stricken,negative
19669,strict,negative
19670,strictly,negative
19671,strident,negative
19672,stridently,negative
19673,strife,negative
19674,strike,negative
19675,striking,positive
19676,strikingly,positive
19677,stringent,negative
19678,stringently,negative
19679,striving,positive
19680,strong,positive
19681,stronger,positive
19682,strongest,positive
19683,struck,negative
19684,struggle,negative
19685,struggled,negative
19686,struggles,negative
19687,struggling,negative
19688,strut,negative
19689,stubborn,negative
19690,stubbornly,negative
19691,stubbornness,negative
19692,stuck,negative
19693,stuffy,negative
19694,stumble,negative
19695,stumbled,negative
19696,stumbles,negative
19697,stump,negative
19698,stumped,negative
19699,stumps,negative
19700,stun,negative
19701,stunned,positive
19702,stunning,positive
19703,stunningly,positive
19704,stunt,negative
19705,stunted,negative
19706,stupendous,positive
19707,stupendously,positive
19708,stupid,negative
19709,stupidest,negative
19710,stupidity,negative
19711,stupidly,negative
19712,stupified,negative
19713,stupify,negative
19714,stupor,negative
19715,sturdier,positive
19716,sturdy,positive
19717,stutter,negative
19718,stuttered,negative
19719,stuttering,negative
19720,stutters,negative
19721,sty,negative
19722,stylish,positive
19723,stylishly,positive
19724,stylized,positive
19725,stymied,negative
19726,suave,positive
19727,suavely,positive
19728,sub-par,negative
19729,subdued,negative
19730,subjected,negative
19731,subjection,negative
19732,subjugate,negative
19733,subjugation,negative
19734,sublime,positive
19735,submissive,negative
19736,subordinate,negative
19737,subpoena,negative
19738,subpoenas,negative
19739,subservience,negative
19740,subservient,negative
19741,subsidize,positive
19742,subsidized,positive
19743,subsidizes,positive
19744,subsidizing,positive
19745,substandard,negative
19746,substantive,positive
19747,subtract,negative
19748,subversion,negative
19749,subversive,negative
19750,subversively,negative
19751,subvert,negative
19752,succeed,positive
19753,succeeded,positive
19754,succeeding,positive
19755,succeeds,positive
19756,succes,positive
19757,success,positive
19758,successes,positive
19759,successful,positive
19760,successfully,positive
19761,succumb,negative
19762,suck,negative
19763,sucked,negative
19764,sucker,negative
19765,sucks,negative
19766,sucky,negative
19767,sue,negative
19768,sued,negative
19769,sueing,negative
19770,sues,negative
19771,suffer,negative
19772,suffered,negative
19773,sufferer,negative
19774,sufferers,negative
19775,suffering,negative
19776,suffers,negative
19777,suffice,positive
19778,sufficed,positive
19779,suffices,positive
19780,sufficient,positive
19781,sufficiently,positive
19782,suffocate,negative
19783,sugar-coat,negative
19784,sugar-coated,negative
19785,sugarcoated,negative
19786,suicidal,negative
19787,suicide,negative
19788,suitable,positive
19789,sulk,negative
19790,sullen,negative
19791,sully,negative
19792,sumptuous,positive
19793,sumptuously,positive
19794,sumptuousness,positive
19795,sunder,negative
19796,sunk,negative
19797,sunken,negative
19798,super,positive
19799,superb,positive
19800,superbly,positive
19801,superficial,negative
19802,superficiality,negative
19803,superficially,negative
19804,superfluous,negative
19805,superior,positive
19806,superiority,positive
19807,superstition,negative
19808,superstitious,negative
19809,supple,positive
19810,support,positive
19811,supported,positive
19812,supporter,positive
19813,supporting,positive
19814,supportive,positive
19815,supports,positive
19816,suppress,negative
19817,suppression,negative
19818,supremacy,positive
19819,supreme,positive
19820,supremely,positive
19821,supurb,positive
19822,supurbly,positive
19823,surmount,positive
19824,surpass,positive
19825,surreal,positive
19826,surrender,negative
19827,survival,positive
19828,survivor,positive
19829,susceptible,negative
19830,suspect,negative
19831,suspicion,negative
19832,suspicions,negative
19833,suspicious,negative
19834,suspiciously,negative
19835,sustainability,positive
19836,sustainable,positive
19837,swagger,negative
19838,swamped,negative
19839,swank,positive
19840,swankier,positive
19841,swankiest,positive
19842,swanky,positive
19843,sweaty,negative
19844,sweeping,positive
19845,sweet,positive
19846,sweeten,positive
19847,sweetheart,positive
19848,sweetly,positive
19849,sweetness,positive
19850,swelled,negative
19851,swelling,negative
19852,swift,positive
19853,swiftness,positive
19854,swindle,negative
19855,swipe,negative
19856,swollen,negative
19857,symptom,negative
19858,symptoms,negative
19859,syndrome,negative
19860,taboo,negative
19861,tacky,negative
19862,taint,negative
19863,tainted,negative
19864,talent,positive
19865,talented,positive
19866,talents,positive
19867,tamper,negative
19868,tangle,negative
19869,tangled,negative
19870,tangles,negative
19871,tank,negative
19872,tanked,negative
19873,tanks,negative
19874,tantalize,positive
19875,tantalizing,positive
19876,tantalizingly,positive
19877,tantrum,negative
19878,tardy,negative
19879,tarnish,negative
19880,tarnished,negative
19881,tarnishes,negative
19882,tarnishing,negative
19883,tattered,negative
19884,taunt,negative
19885,taunting,negative
19886,tauntingly,negative
19887,taunts,negative
19888,taut,negative
19889,tawdry,negative
19890,taxing,negative
19891,tease,negative
19892,teasingly,negative
19893,tedious,negative
19894,tediously,negative
19895,temerity,negative
19896,temper,negative
19897,tempest,negative
19898,tempt,positive
19899,temptation,negative
19900,tempting,positive
19901,temptingly,positive
19902,tenacious,positive
19903,tenaciously,positive
19904,tenacity,positive
19905,tender,positive
19906,tenderly,positive
19907,tenderness,negative
19908,tense,negative
19909,tension,negative
19910,tentative,negative
19911,tentatively,negative
19912,tenuous,negative
19913,tenuously,negative
19914,tepid,negative
19915,terrible,negative
19916,terribleness,negative
19917,terribly,negative
19918,terrific,positive
19919,terrifically,positive
19920,terror,negative
19921,terror-genic,negative
19922,terrorism,negative
19923,terrorize,negative
19924,testily,negative
19925,testy,negative
19926,tetchily,negative
19927,tetchy,negative
19928,thank,positive
19929,thankful,positive
19930,thankless,negative
19931,thicker,negative
19932,thinner,positive
19933,thirst,negative
19934,thorny,negative
19935,thoughtful,positive
19936,thoughtfully,positive
19937,thoughtfulness,positive
19938,thoughtless,negative
19939,thoughtlessly,negative
19940,thoughtlessness,negative
19941,thrash,negative
19942,threat,negative
19943,threaten,negative
19944,threatening,negative
19945,threats,negative
19946,threesome,negative
19947,thrift,positive
19948,thrifty,positive
19949,thrill,positive
19950,thrilled,positive
19951,thrilling,positive
19952,thrillingly,positive
19953,thrills,positive
19954,thrive,positive
19955,thriving,positive
19956,throb,negative
19957,throbbed,negative
19958,throbbing,negative
19959,throbs,negative
19960,throttle,negative
19961,thug,negative
19962,thumb-down,negative
19963,thumb-up,positive
19964,thumbs-down,negative
19965,thumbs-up,positive
19966,thwart,negative
19967,tickle,positive
19968,tidy,positive
19969,time-consuming,negative
19970,time-honored,positive
19971,timely,positive
19972,timid,negative
19973,timidity,negative
19974,timidly,negative
19975,timidness,negative
19976,tin-y,negative
19977,tingle,positive
19978,tingled,negative
19979,tingling,negative
19980,tired,negative
19981,tiresome,negative
19982,tiring,negative
19983,tiringly,negative
19984,titillate,positive
19985,titillating,positive
19986,titillatingly,positive
19987,togetherness,positive
19988,toil,negative
19989,tolerable,positive
19990,toll,negative
19991,toll-free,positive
19992,top,positive
19993,top-heavy,negative
19994,top-notch,positive
19995,top-quality,positive
19996,topnotch,positive
19997,topple,negative
19998,tops,positive
19999,torment,negative
20000,tormented,negative
20001,torrent,negative
20002,tortuous,negative
20003,torture,negative
20004,tortured,negative
20005,tortures,negative
20006,torturing,negative
20007,torturous,negative
20008,torturously,negative
20009,totalitarian,negative
20010,touchy,negative
20011,tough,positive
20012,tougher,positive
20013,toughest,positive
20014,toughness,negative
20015,tout,negative
20016,touted,negative
20017,touts,negative
20018,toxic,negative
20019,traction,positive
20020,traduce,negative
20021,tragedy,negative
20022,tragic,negative
20023,tragically,negative
20024,traitor,negative
20025,traitorous,negative
20026,traitorously,negative
20027,tramp,negative
20028,trample,negative
20029,tranquil,positive
20030,tranquility,positive
20031,transgress,negative
20032,transgression,negative
20033,transparent,positive
20034,trap,negative
20035,traped,negative
20036,trapped,negative
20037,trash,negative
20038,trashed,negative
20039,trashy,negative
20040,trauma,negative
20041,traumatic,negative
20042,traumatically,negative
20043,traumatize,negative
20044,traumatized,negative
20045,travesties,negative
20046,travesty,negative
20047,treacherous,negative
20048,treacherously,negative
20049,treachery,negative
20050,treason,negative
20051,treasonous,negative
20052,treasure,positive
20053,tremendously,positive
20054,trendy,positive
20055,trick,negative
20056,tricked,negative
20057,trickery,negative
20058,tricky,negative
20059,triumph,positive
20060,triumphal,positive
20061,triumphant,positive
20062,triumphantly,positive
20063,trivial,negative
20064,trivialize,negative
20065,trivially,positive
20066,trophy,positive
20067,trouble,negative
20068,trouble-free,positive
20069,troubled,negative
20070,troublemaker,negative
20071,troubles,negative
20072,troublesome,negative
20073,troublesomely,negative
20074,troubling,negative
20075,troublingly,negative
20076,truant,negative
20077,trump,positive
20078,trumpet,positive
20079,trust,positive
20080,trusted,positive
20081,trusting,positive
20082,trustingly,positive
20083,trustworthiness,positive
20084,trustworthy,positive
20085,trusty,positive
20086,truthful,positive
20087,truthfully,positive
20088,truthfulness,positive
20089,tumble,negative
20090,tumbled,negative
20091,tumbles,negative
20092,tumultuous,negative
20093,turbulent,negative
20094,turmoil,negative
20095,twinkly,positive
20096,twist,negative
20097,twisted,negative
20098,twists,negative
20099,two-faced,negative
20100,two-faces,negative
20101,tyrannical,negative
20102,tyrannically,negative
20103,tyranny,negative
20104,tyrant,negative
20105,ugh,negative
20106,uglier,negative
20107,ugliest,negative
20108,ugliness,negative
20109,ugly,negative
20110,ulterior,negative
20111,ultimatum,negative
20112,ultimatums,negative
20113,ultra-crisp,positive
20114,ultra-hardline,negative
20115,un-viewable,negative
20116,unabashed,positive
20117,unabashedly,positive
20118,unable,negative
20119,unacceptable,negative
20120,unacceptablely,negative
20121,unacceptably,negative
20122,unaccessible,negative
20123,unaccustomed,negative
20124,unachievable,negative
20125,unaffected,positive
20126,unaffordable,negative
20127,unappealing,negative
20128,unassailable,positive
20129,unattractive,negative
20130,unauthentic,negative
20131,unavailable,negative
20132,unavoidably,negative
20133,unbearable,negative
20134,unbearablely,negative
20135,unbeatable,positive
20136,unbelievable,negative
20137,unbelievably,negative
20138,unbiased,positive
20139,unbound,positive
20140,uncaring,negative
20141,uncertain,negative
20142,uncivil,negative
20143,uncivilized,negative
20144,unclean,negative
20145,unclear,negative
20146,uncollectible,negative
20147,uncomfortable,negative
20148,uncomfortably,negative
20149,uncomfy,negative
20150,uncompetitive,negative
20151,uncomplicated,positive
20152,uncompromising,negative
20153,uncompromisingly,negative
20154,unconditional,positive
20155,unconfirmed,negative
20156,unconstitutional,negative
20157,uncontrolled,negative
20158,unconvincing,negative
20159,unconvincingly,negative
20160,uncooperative,negative
20161,uncouth,negative
20162,uncreative,negative
20163,undamaged,positive
20164,undaunted,positive
20165,undecided,negative
20166,undefined,negative
20167,undependability,negative
20168,undependable,negative
20169,undercut,negative
20170,undercuts,negative
20171,undercutting,negative
20172,underdog,negative
20173,underestimate,negative
20174,underlings,negative
20175,undermine,negative
20176,undermined,negative
20177,undermines,negative
20178,undermining,negative
20179,underpaid,negative
20180,underpowered,negative
20181,undersized,negative
20182,understandable,positive
20183,undesirable,negative
20184,undetermined,negative
20185,undid,negative
20186,undignified,negative
20187,undisputable,positive
20188,undisputably,positive
20189,undisputed,positive
20190,undissolved,negative
20191,undocumented,negative
20192,undone,negative
20193,undue,negative
20194,unease,negative
20195,uneasily,negative
20196,uneasiness,negative
20197,uneasy,negative
20198,uneconomical,negative
20199,unemployed,negative
20200,unencumbered,positive
20201,unequal,negative
20202,unequivocal,positive
20203,unequivocally,positive
20204,unethical,negative
20205,uneven,negative
20206,uneventful,negative
20207,unexpected,negative
20208,unexpectedly,negative
20209,unexplained,negative
20210,unfairly,negative
20211,unfaithful,negative
20212,unfaithfully,negative
20213,unfamiliar,negative
20214,unfavorable,negative
20215,unfazed,positive
20216,unfeeling,negative
20217,unfettered,positive
20218,unfinished,negative
20219,unfit,negative
20220,unforeseen,negative
20221,unforgettable,positive
20222,unforgiving,negative
20223,unfortunate,negative
20224,unfortunately,negative
20225,unfounded,negative
20226,unfriendly,negative
20227,unfulfilled,negative
20228,unfunded,negative
20229,ungovernable,negative
20230,ungrateful,negative
20231,unhappily,negative
20232,unhappiness,negative
20233,unhappy,negative
20234,unhealthy,negative
20235,unhelpful,negative
20236,unilateralism,negative
20237,unimaginable,negative
20238,unimaginably,negative
20239,unimportant,negative
20240,uninformed,negative
20241,uninsured,negative
20242,unintelligible,negative
20243,unintelligile,negative
20244,unipolar,negative
20245,unity,positive
20246,unjust,negative
20247,unjustifiable,negative
20248,unjustifiably,negative
20249,unjustified,negative
20250,unjustly,negative
20251,unkind,negative
20252,unkindly,negative
20253,unknown,negative
20254,unlamentable,negative
20255,unlamentably,negative
20256,unlawful,negative
20257,unlawfully,negative
20258,unlawfulness,negative
20259,unleash,negative
20260,unlicensed,negative
20261,unlikely,negative
20262,unlimited,positive
20263,unlucky,negative
20264,unmatched,positive
20265,unmoved,negative
20266,unnatural,negative
20267,unnaturally,negative
20268,unnecessary,negative
20269,unneeded,negative
20270,unnerve,negative
20271,unnerved,negative
20272,unnerving,negative
20273,unnervingly,negative
20274,unnoticed,negative
20275,unobserved,negative
20276,unorthodox,negative
20277,unorthodoxy,negative
20278,unparalleled,positive
20279,unpleasant,negative
20280,unpleasantries,negative
20281,unpopular,negative
20282,unpredictable,negative
20283,unprepared,negative
20284,unproductive,negative
20285,unprofitable,negative
20286,unprove,negative
20287,unproved,negative
20288,unproven,negative
20289,unproves,negative
20290,unproving,negative
20291,unqualified,negative
20292,unquestionable,positive
20293,unquestionably,positive
20294,unravel,negative
20295,unraveled,negative
20296,unreachable,negative
20297,unreadable,negative
20298,unreal,positive
20299,unrealistic,negative
20300,unreasonable,negative
20301,unreasonably,negative
20302,unrelenting,negative
20303,unrelentingly,negative
20304,unreliability,negative
20305,unreliable,negative
20306,unresolved,negative
20307,unresponsive,negative
20308,unrest,negative
20309,unrestricted,positive
20310,unrivaled,positive
20311,unruly,negative
20312,unsafe,negative
20313,unsatisfactory,negative
20314,unsavory,negative
20315,unscrupulous,negative
20316,unscrupulously,negative
20317,unsecure,negative
20318,unseemly,negative
20319,unselfish,positive
20320,unsettle,negative
20321,unsettled,negative
20322,unsettling,negative
20323,unsettlingly,negative
20324,unskilled,negative
20325,unsophisticated,negative
20326,unsound,negative
20327,unspeakable,negative
20328,unspeakablely,negative
20329,unspecified,negative
20330,unstable,negative
20331,unsteadily,negative
20332,unsteadiness,negative
20333,unsteady,negative
20334,unsuccessful,negative
20335,unsuccessfully,negative
20336,unsupported,negative
20337,unsupportive,negative
20338,unsure,negative
20339,unsuspecting,negative
20340,unsustainable,negative
20341,untenable,negative
20342,untested,negative
20343,unthinkable,negative
20344,unthinkably,negative
20345,untimely,negative
20346,untouched,negative
20347,untrue,negative
20348,untrustworthy,negative
20349,untruthful,negative
20350,unusable,negative
20351,unusably,negative
20352,unuseable,negative
20353,unuseably,negative
20354,unusual,negative
20355,unusually,negative
20356,unviewable,negative
20357,unwanted,negative
20358,unwarranted,negative
20359,unwatchable,negative
20360,unwavering,positive
20361,unwelcome,negative
20362,unwell,negative
20363,unwieldy,negative
20364,unwilling,negative
20365,unwillingly,negative
20366,unwillingness,negative
20367,unwise,negative
20368,unwisely,negative
20369,unworkable,negative
20370,unworthy,negative
20371,unyielding,negative
20372,upbeat,positive
20373,upbraid,negative
20374,upgradable,positive
20375,upgradeable,positive
20376,upgraded,positive
20377,upheaval,negative
20378,upheld,positive
20379,uphold,positive
20380,uplift,positive
20381,uplifting,positive
20382,upliftingly,positive
20383,upliftment,positive
20384,uprising,negative
20385,uproar,negative
20386,uproarious,negative
20387,uproariously,negative
20388,uproarous,negative
20389,uproarously,negative
20390,uproot,negative
20391,upscale,positive
20392,upset,negative
20393,upseting,negative
20394,upsets,negative
20395,upsetting,negative
20396,upsettingly,negative
20397,urgent,negative
20398,usable,positive
20399,useable,positive
20400,useful,positive
20401,useless,negative
20402,user-friendly,positive
20403,user-replaceable,positive
20404,usurp,negative
20405,usurper,negative
20406,utterly,negative
20407,vagrant,negative
20408,vague,negative
20409,vagueness,negative
20410,vain,negative
20411,vainly,negative
20412,valiant,positive
20413,valiantly,positive
20414,valor,positive
20415,valuable,positive
20416,vanity,negative
20417,variety,positive
20418,vehement,negative
20419,vehemently,negative
20420,venerate,positive
20421,vengeance,negative
20422,vengeful,negative
20423,vengefully,negative
20424,vengefulness,negative
20425,venom,negative
20426,venomous,negative
20427,venomously,negative
20428,vent,negative
20429,verifiable,positive
20430,veritable,positive
20431,versatile,positive
20432,versatility,positive
20433,vestiges,negative
20434,vex,negative
20435,vexation,negative
20436,vexing,negative
20437,vexingly,negative
20438,vibrant,positive
20439,vibrantly,positive
20440,vibrate,negative
20441,vibrated,negative
20442,vibrates,negative
20443,vibrating,negative
20444,vibration,negative
20445,vice,negative
20446,vicious,negative
20447,viciously,negative
20448,viciousness,negative
20449,victimize,negative
20450,victorious,positive
20451,victory,positive
20452,viewable,positive
20453,vigilance,positive
20454,vigilant,positive
20455,vile,negative
20456,vileness,negative
20457,vilify,negative
20458,villainous,negative
20459,villainously,negative
20460,villains,negative
20461,villian,negative
20462,villianous,negative
20463,villianously,negative
20464,villify,negative
20465,vindictive,negative
20466,vindictively,negative
20467,vindictiveness,negative
20468,violate,negative
20469,violation,negative
20470,violator,negative
20471,violators,negative
20472,violent,negative
20473,violently,negative
20474,viper,negative
20475,virtue,positive
20476,virtuous,positive
20477,virtuously,positive
20478,virulence,negative
20479,virulent,negative
20480,virulently,negative
20481,virus,negative
20482,visionary,positive
20483,vivacious,positive
20484,vivid,positive
20485,vociferous,negative
20486,vociferously,negative
20487,volatile,negative
20488,volatility,negative
20489,vomit,negative
20490,vomited,negative
20491,vomiting,negative
20492,vomits,negative
20493,vouch,positive
20494,vouchsafe,positive
20495,vulgar,negative
20496,vulnerable,negative
20497,wack,negative
20498,wail,negative
20499,wallow,negative
20500,wane,negative
20501,waning,negative
20502,wanton,negative
20503,war-like,negative
20504,warily,negative
20505,wariness,negative
20506,warlike,negative
20507,warm,positive
20508,warmer,positive
20509,warmhearted,positive
20510,warmly,positive
20511,warmth,positive
20512,warned,negative
20513,warning,negative
20514,warp,negative
20515,warped,negative
20516,wary,negative
20517,washed-out,negative
20518,waste,negative
20519,wasted,negative
20520,wasteful,negative
20521,wastefulness,negative
20522,wasting,negative
20523,water-down,negative
20524,watered-down,negative
20525,wayward,negative
20526,weak,negative
20527,weaken,negative
20528,weakening,negative
20529,weaker,negative
20530,weakness,negative
20531,weaknesses,negative
20532,wealthy,positive
20533,weariness,negative
20534,wearisome,negative
20535,weary,negative
20536,wedge,negative
20537,weed,negative
20538,weep,negative
20539,weird,negative
20540,weirdly,negative
20541,welcome,positive
20542,well,positive
20543,well-backlit,positive
20544,well-balanced,positive
20545,well-behaved,positive
20546,well-being,positive
20547,well-bred,positive
20548,well-connected,positive
20549,well-educated,positive
20550,well-established,positive
20551,well-informed,positive
20552,well-intentioned,positive
20553,well-known,positive
20554,well-made,positive
20555,well-managed,positive
20556,well-mannered,positive
20557,well-positioned,positive
20558,well-received,positive
20559,well-regarded,positive
20560,well-rounded,positive
20561,well-run,positive
20562,well-wishers,positive
20563,wellbeing,positive
20564,wheedle,negative
20565,whimper,negative
20566,whine,negative
20567,whining,negative
20568,whiny,negative
20569,whips,negative
20570,whoa,positive
20571,wholeheartedly,positive
20572,wholesome,positive
20573,whooa,positive
20574,whoooa,positive
20575,whore,negative
20576,whores,negative
20577,wicked,negative
20578,wickedly,negative
20579,wickedness,negative
20580,wieldy,positive
20581,wild,negative
20582,wildly,negative
20583,wiles,negative
20584,willing,positive
20585,willingly,positive
20586,willingness,positive
20587,wilt,negative
20588,wily,negative
20589,wimpy,negative
20590,win,positive
20591,wince,negative
20592,windfall,positive
20593,winnable,positive
20594,winner,positive
20595,winners,positive
20596,winning,positive
20597,wins,positive
20598,wisdom,positive
20599,wise,positive
20600,wisely,positive
20601,witty,positive
20602,wobble,negative
20603,wobbled,negative
20604,wobbles,negative
20605,woe,negative
20606,woebegone,negative
20607,woeful,negative
20608,woefully,negative
20609,womanizer,negative
20610,womanizing,negative
20611,won,positive
20612,wonder,positive
20613,wonderful,positive
20614,wonderfully,positive
20615,wonderous,positive
20616,wonderously,positive
20617,wonders,positive
